X1,X2
0.08446134293823564,0.9477960952293752
0.66042961449745,0.7896278835836626
-0.23532010365064038,0.894177437877688
0.8769473547983272,0.49124278972323415
0.778673454215103,0.5455274790878366
0.5666986450092044,0.7835233745265733
0.2383641946360351,-0.16216988138748456
0.10340568056466648,0.9493434892197745
0.6443008354029155,0.7807263258851416
1.9393750308187019,0.3710393957398702
1.562099043003572,-0.3824127343845187
0.289342646810175,1.040074957236038
0.03610448058178055,0.37482476667798514
1.4641190410956133,-0.35080890423630173
0.9680509820510271,0.30782075274097515
1.2352005631497025,-0.44077297590095127
0.845258467396318,-0.5149827094815317
0.10508750246207456,0.09772952524202219
1.9508468834731973,0.21884673672713356
1.8673445446288546,0.013316727426822272
-0.8624899166437808,0.31456143360949873
2.046447143893638,0.1994024748896702
0.7314481378122812,-0.5386744179932113
0.8701183673301882,0.5670183152625752
0.6776844349911086,0.8431654969020678
0.8029442123428079,0.5398402107897442
-0.9234605493769185,0.355543055623305
0.010049691290652063,0.5244293445298237
1.8338370447983574,0.04138772032280011
1.3637129552912248,-0.4254080932822318
1.7469131934260116,-0.002328946671775911
-0.6069840799893095,0.8575250646353224
0.0681910601097476,0.22374582781620553
1.5174704114046877,-0.3649532833812801
-0.7951984472784295,0.5256653026510448
0.3558831742360029,-0.21885635169362816
1.7941031633871396,-0.08195007152162752
1.2434746810778667,-0.4727792923627413
1.7871304546652098,-0.31327552264435
1.5082630976551064,-0.3532079043578228
0.04254919087760979,0.18657721887617346
-0.1619341016502884,1.0033839590671867
0.32337352757427346,-0.22380184086029517
1.5066379300216384,-0.33632373687709427
-0.25197892012340567,0.9114100887223756
-0.4510019312527381,0.8482181338626695
-0.6965169791267922,0.7726117122029126
0.40512193832259336,-0.3027734525651562
0.38755927422619696,-0.27939095402396935
-0.2826212391074562,0.8881099469353179
1.0217068671775902,0.19336955112344797
-0.9985179327034632,0.11570775603612542
1.5655823115289274,-0.22492009214064257
0.2899298598029888,-0.06705738635424749
0.50509061754512,-0.4115972200723759
0.8138655893742399,0.324787500864265
1.6550294448573357,-0.269395947713773
-0.40484056617430203,0.9431089020452521
0.7666086218855429,0.6895227606184109
1.2195503322032357,-0.40509541182718495
-0.033660485165091306,0.09386403094851967
0.8957125617533265,0.49596214575938824
0.03429710208881697,0.9644319076319631
1.2793947772620071,-0.4991768434737525
0.11033043335799161,1.0664314752617248
1.2224730852141923,-0.4325358853121176
-0.7002823403503743,0.8706127562748474
0.9275896916515374,0.21787133813975113
-0.9975426689778962,0.26951497611013936
0.7929759278563598,0.5133359138876084
-0.2414197885843189,1.040588409685815
1.9108719959061626,0.407491845801946
2.000173807992884,0.3930548154865325
1.7502416553180935,-0.1775138381859061
1.8683707951404644,0.11823686102787524
0.998574545013228,0.18268040183155348
-0.8169794457136398,0.5290839997339083
-1.0512152968656405,0.04711960898949433
1.9011760622940421,0.04156873253476887
1.8575841577842163,-0.048961062202362876
0.7965267686727859,0.6242898753459715
0.9102443443960486,-0.5301412008675803
1.8121048612559998,-0.26640370072765707
0.02777589830764237,0.2537508737751115
1.3629416372582954,-0.43147672548192006
1.9405655458086943,0.0943819570914176
0.35346921529710695,1.0442079468851528
0.09438170608496015,0.2592013089129306
0.15070047913148266,0.9338677458118645
0.9092743021076934,0.378297556034178
0.579893492461363,-0.4486569511721778
0.23813218014636917,-0.2810512276111179
0.5199922349642014,0.8226554910715375
1.1849091310065496,-0.4722432118474816
1.2263485030626973,-0.4624346552087444
0.441611675842532,0.7874518309419183
0.9579042770821805,0.4191611688537931
-0.5383438033433604,0.9198911940435275
-0.024911858002881863,0.9566569940688847
0.6417463905435582,-0.40108340081837335
0.9913984126959489,0.16850456583348533
-0.2764571717414931,0.9376849134221634
2.019352218882893,0.45464161411379855
1.921244177785948,0.08482184643231264
0.360329032721215,-0.30292825012337093
-0.9292071397001833,0.2626808921780967
1.462225369219508,-0.4481236350157985
-0.9902075706850406,0.3192272713917802
